movie_id,title,tags
324786,Hacksaw Ridge,wwii american army medic desmond t doss who served during the battle of okinawa refuses to kill people and becomes the first conscientious objector in american history to receive the congressional medal of honor drama history war japan hero worldwarii abusivefather affectation pacifism bible gore vegetarian biography basedontruestory okinawa conscientiousobjector religion soldier alcoholic warhero pacifist medic usmilitary battleofokinawa congressionalmedalofhonor amused combatmedic weaponless seventhdayadventists andrewgarfield samworthington vincevaughn melgibson
532812,Robert the Bruce,in 1306 scottish king robert the bruce turns a defeated outlaw when his country is invaded but before to free his sacred land he must manage to regain his will to fight back and survive the persecution of those who want take his head and the english gold drama history scotland familysecrets king 14thcentury mothersonrelationship medievalhistory angusmacfadyen annahutchison zachmcgowan richardgray
106646,The Wolf of Wall Street,a new york stockbroker refuses to cooperate in a large securities fraud case involving corruption on wall street corporate banking world and mob infiltration based on jordan belforts autobiography crime drama comedy corruption basedonnovelorbook drugaddiction antihero conman fraud wallstreet basedontruestory riseandfall conartist money stockbroker wealthy drugs cynical stripping hedonism decadence taunting corrupt shocking 1980s sharemarketfraud desireforfame financialmarket fameseeking blackmonday cautionary hilarious audacious callous disrespectful basedonrealperson leonardodicaprio jonahhill margotrobbie martinscorsese
13,Forrest Gump,a man with a low iq has accomplished great things in his life and been present during significant historic eventsin each case far exceeding what anyone imagined he could do but despite all he has achieved his one true love eludes him comedy drama romance newyearseve vietnamwar vietnamveteran mentallydisabled friendship usapresident washingtondcusa posttraumaticstressdisorderptsd waitress basedonnovelorbook hippie singleparent parentchildrelationship optimism 1970s drugaddiction autism alabama blackpantherparty busstop familyrelationships chameleon singlemother cynical blunt military antiwarprotest 1960s collegeamericanfootball mothersonrelationship america arrogant clich disapproving melodramatic feelgood tomhanks robinwright garysinise robertzemeckis
572802,Aquaman and the Lost Kingdom,black manta seeks revenge on aquaman for his fathers death wielding the black tridents power he becomes a formidable foe to defend atlantis arthur aquaman forges an alliance with his imprisoned brother they must protect the kingdom action adventure fantasy superhero secretsociety halfbrother sequel revenge dysfunctionalrelationship dcextendeduniversedceu ancientevil underwaterworld vengeance brotherbrotherrelationship jasonmomoa patrickwilson yahyaabdulmateenii jameswan
843527,The Idea of You,40yearold single mom solne begins an unexpected romance with 24yearold hayes campbell the lead singer of august moon the hottest boy band on the planet as they begin a whirlwind romance it isnt long before hayes superstar status poses unavoidable challenges to their relationship and solne soon discovers that life in the glare of his spotlight might be more than she bargained for romance drama comedy basedonnovelorbook agedifference singer fortysomething cougar singlemother olderwomanyoungermanrelationship boyband annehathaway nicholasgalitzine ellarubin michaelshowalter
424,Schindler's List,the true story of how businessman oskar schindler saved over a thousand jewish lives from the nazis while they worked as slaves in his factory during world war ii drama history war factory hero nazi concentrationcamp ssnazischutzstaffel holocaustshoah worldwarii ghetto jewpersecution krakwpoland defenseindustry auschwitzbirkenauconcentrationcamp biography basedontruestory industrialist historicalfiction blackandwhite train poland evil weaponsmanufacturer nazitrain liamneeson benkingsley ralphfiennes stevenspielberg
842924,The Life of Chuck,in this extraordinary story of an ordinary man charles chuck krantz experiences the wonder of love the heartbreak of loss and the multitudes contained in all of us fantasy drama sliceoflife cancer death basedonshortstory thoughtful reversechronology inspirational life reconsideringoflife momentsoflife tomhiddleston benjaminpajak nickofferman mikeflanagan
1124,The Prestige,a mysterious story of two magicians whose intense rivalry leads them on a lifelong battle for supremacy  full of obsession deceit and jealousy with dangerous and deadly consequences drama mystery sciencefiction dyinganddeath suicide classsociety londonengland magic competition obsession hostility class diary twist tricks illusion rivalry partner steampunk cruelty hanging jailcell 19thcentury nikolatesla magician teslacoil bittersweet secret absurd mindblowing hughjackman christianbale michaelcaine christophernolan
121,The Lord of the Rings: The Two Towers,frodo baggins and the other members of the fellowship continue on their sacred quest to destroy the one ringbut on separate paths their destinies lie at two towersorthanc tower in isengard where the corrupt wizard saruman awaits and saurons fortress at baraddur deep within the dark lands of mordor frodo and sam are trekking to mordor to destroy the one ring of power while gimli legolas and aragorn search for the orccaptured merry and pippin all along nefarious wizard saruman awaits the fellowship members at the orthanc tower in isengard adventure fantasy action mission army basedonnovelorbook elves dwarf magic obsession bravery castle reincarnation sequel battle brutality guide splitpersonality marsh fantasyworld wizard journey ring liveactionandanimation herosjourney highfantasy wraith swordandsorcery trekking evilspell goodversusevil trees admiring amused wingedcreatures elijahwood ianmckellen viggomortensen peterjackson
